sample_id,cluster,consensus_membership,consensus_own,consensus_best_other,is_core,silhouette_sample,library_batch,verhaak_nearest,sig_Proneural,sig_Classical,sig_Mesenchymal,sig_Neural,pw_MTC_OXPHOS,pw_GPM_GLYCOLYSIS_LIPID,pw_PPR_PROLIFERATION,pw_NEU_NEURONAL,pw_OLIGODENDROCYTE_MYELIN,pw_IMMUNE_MYELOID,pw_HYPOXIA_ANGIOGENESIS
f505fb40-a27a-4a6a-9a3d-1f11a4b834b3,3,0.7884,0.8659,0.0776,True,0.1747,polyA_selected,Mesenchymal,-0.5569,-0.2254,0.3191,-0.3093,0.1593,-0.296,-1.0294,-0.2802,-0.1339,0.3926,0.0663
671d7eb7-92fc-4318-be85-e48f7d868225,3,0.7823,0.8571,0.0749,True,0.1733,totalRNA_rRNAdepleted,Mesenchymal,0.0826,-0.5727,0.7287,-0.1433,-0.2482,0.0488,0.1721,-0.1627,0.3683,1.1305,0.466
0de2c4aa-0a01-49af-bc43-027f6321eb15,3,0.7688,0.8513,0.0824,True,0.1811,totalRNA_rRNAdepleted,Mesenchymal,-0.4397,0.0169,0.8695,-0.2932,-0.251,-0.0758,-0.5832,0.1683,0.3241,1.3711,0.5511
24178d00-81ec-4873-a319-0a329f3e71f2,3,0.7528,0.8155,0.0628,True,0.1133,totalRNA_rRNAdepleted,Mesenchymal,-0.5188,0.2745,0.903,-0.1354,-0.7495,0.0595,-1.3077,0.0159,0.6454,0.919,0.226
ab2b399a-d267-49df-8327-4e9529b26a38,3,0.5474,0.7275,0.1801,True,0.1174,totalRNA_rRNAdepleted,Mesenchymal,-1.3473,-0.9384,0.8179,-0.463,0.737,0.8207,0.7964,-1.2283,-0.9848,0.3776,0.5336
b21a2a30-3ff8-482f-add4-f4eea1204b87,3,0.4861,0.6799,0.1939,False,0.039,totalRNA_rRNAdepleted,Mesenchymal,-0.1301,-0.2259,0.4198,0.0085,-0.0524,-0.4697,-0.8676,-0.2865,-0.5148,0.6731,-0.4969
6394059f-8ec8-4fe7-80bc-3650c76b4499,3,0.3716,0.6388,0.2672,False,0.0246,polyA_selected,Mesenchymal,-0.256,0.0981,1.0196,-0.012,-0.4902,0.3886,-1.1057,-0.4354,0.3148,1.2973,0.6941
7b980b35-f9d6-4d92-bd0d-cf152156a2d8,3,0.3596,0.6223,0.2626,False,0.0228,totalRNA_rRNAdepleted,Mesenchymal,0.1484,-0.0152,0.8742,-0.153,-0.5603,0.2467,0.1098,0.7438,-0.1574,1.2117,-0.3686
24397ba5-84a8-46da-a55d-5764690dc17c,3,0.3121,0.613,0.3009,False,0.0193,polyA_selected,Mesenchymal,-0.083,-0.11,1.0073,-0.4088,-0.9794,0.5322,0.4529,-0.4606,-0.9878,0.8948,0.2841
954911a5-d0a0-42bb-842c-1dbd9ee60c6c,3,0.2076,0.5527,0.3452,False,0.0546,polyA_selected,Mesenchymal,-0.2197,-0.4943,0.3549,-0.3754,-0.2372,-0.0602,-0.0605,-0.4072,-0.4925,0.7468,0.5009
ff14b89f-5e47-49f2-9499-8d5224f067dc,3,-0.0653,0.4028,0.468,False,-0.0359,polyA_selected,Mesenchymal,0.2308,-0.2169,0.6624,0.0142,-0.6396,0.4164,0.0173,-0.4681,0.5985,0.8533,0.936
