sample_id,cluster,consensus_membership,consensus_own,consensus_best_other,is_core,silhouette_sample,library_batch,verhaak_nearest,sig_Proneural,sig_Classical,sig_Mesenchymal,sig_Neural,pw_MTC_OXPHOS,pw_GPM_GLYCOLYSIS_LIPID,pw_PPR_PROLIFERATION,pw_NEU_NEURONAL,pw_OLIGODENDROCYTE_MYELIN,pw_IMMUNE_MYELOID,pw_HYPOXIA_ANGIOGENESIS
1076483a-e462-47e5-a47a-ca9544548dff,4,0.7792,0.8396,0.0604,True,0.2155,polyA_selected,Proneural,0.6181,-0.5807,0.3504,0.2684,0.1025,0.0774,0.6916,0.107,-0.1333,0.687,0.2726
936f451e-b761-47f8-9d3d-db4cdb1ec27b,4,0.7756,0.8294,0.0537,True,0.2356,polyA_selected,Mesenchymal,-0.3539,0.3111,0.5317,-0.1181,-0.4386,0.1107,-0.2307,0.0376,0.3039,0.3531,0.1651
bfbd4b8b-d34e-4ad2-a30b-6465d61ddf98,4,0.7729,0.8421,0.0692,True,0.3857,totalRNA_rRNAdepleted,Mesenchymal,-0.0336,0.1232,0.3174,0.2161,-0.7977,-0.6669,-0.5378,0.3462,0.6859,0.2305,-0.7972
829e7c71-bbc4-463e-bff7-70bec0074e51,4,0.7706,0.8346,0.064,True,0.236,totalRNA_rRNAdepleted,Mesenchymal,0.3244,-0.4439,0.5293,0.1208,-0.5556,0.1681,0.695,-0.4142,0.8832,0.325,0.7602
8a3c7c61-631f-4dd0-83fe-d2bbb33a17a4,4,0.7685,0.8409,0.0724,True,0.2177,polyA_selected,Mesenchymal,0.2723,0.4112,0.5205,0.2434,-0.1451,-0.2311,0.3909,-0.169,0.8598,0.8341,-0.718
9fefe100-9765-4b8a-8468-51df066f0f0c,4,0.7665,0.8338,0.0673,True,0.1987,polyA_selected,Proneural,0.8619,-0.2839,0.4902,0.2304,-0.291,0.1546,0.5826,0.3993,0.1362,0.7442,0.4005
1f027bee-5316-4d9f-a566-41890da18493,4,0.7622,0.8333,0.0711,True,0.2234,polyA_selected,Neural,0.159,-0.2039,-0.1125,0.3768,0.1309,-0.1773,0.4156,-0.4744,-0.8406,0.0595,-0.978
3d122d0e-749d-4388-a74a-a2266792e5de,4,0.7595,0.8293,0.0698,True,0.3121,totalRNA_rRNAdepleted,Mesenchymal,-0.0765,0.1294,0.4742,-0.1312,-0.4969,-0.0332,-0.616,-0.0861,0.0375,0.2562,0.322
17eedf5a-cad4-460d-bf28-9539ed131e5a,4,0.7542,0.8216,0.0674,True,0.2155,totalRNA_rRNAdepleted,Neural,-0.141,-0.446,0.2089,0.2177,0.8147,0.4804,1.4446,-0.8826,0.4996,0.2592,-0.6583
19f6db33-bd74-44aa-9f00-c31903e88abf,4,0.7538,0.8238,0.0699,True,0.2381,polyA_selected,Mesenchymal,-0.0946,-0.2618,0.2482,0.007,0.3001,0.6647,1.3742,-0.7806,0.4234,0.1326,-0.4176
d9548857-ab3c-4cf6-8608-4d5951f63c8b,4,0.7504,0.8268,0.0764,True,0.2435,totalRNA_rRNAdepleted,Mesenchymal,-0.2314,0.1948,0.5832,-0.2231,-1.0444,0.4698,-0.3987,-0.3856,-0.222,0.2332,0.895
fd18cdd5-f7da-45d6-aaa1-d811a4f0a4e1,4,0.7441,0.827,0.0829,True,0.27,totalRNA_rRNAdepleted,Mesenchymal,-0.0883,0.1684,0.5671,-0.5115,-2.1276,-0.6334,0.1822,-0.0859,-0.8081,-0.1376,-0.7766
e08e8902-f526-449f-b645-d29b06d175dd,4,0.7422,0.8279,0.0857,True,0.3113,polyA_selected,Neural,0.362,-0.1635,0.1508,0.4099,-0.4013,-0.0941,-0.9412,0.1159,0.123,0.1075,-0.8
0af61bc8-3dd4-458b-940d-b251e11c422e,4,0.7376,0.8246,0.087,True,0.2991,totalRNA_rRNAdepleted,Neural,-0.0588,0.136,0.2254,0.4622,0.0836,0.2204,-0.7037,1.0481,0.3,0.1065,-0.7653
2e33127c-779d-4f05-bbae-7893b9d27364,4,0.7353,0.8127,0.0774,True,0.2016,polyA_selected,Mesenchymal,-0.1634,0.284,0.891,0.2774,-0.1965,0.6416,-0.7404,0.7799,0.0935,0.604,0.589
7a4908be-65e5-4008-8eec-becdc9903c74,4,0.7347,0.8233,0.0886,True,0.148,totalRNA_rRNAdepleted,Proneural,0.3058,0.2978,0.1146,-0.0089,-0.488,0.2533,0.357,-0.6424,0.2226,0.2441,1.0692
2b11021d-d0c9-44fb-b047-0c40a4707dc6,4,0.734,0.8215,0.0875,True,0.0962,totalRNA_rRNAdepleted,Neural,-0.4356,-0.0996,-0.1926,0.1828,0.1965,-0.7688,-0.7626,-0.2197,-0.2972,-0.4738,-1.0671
d9ce8aca-09dc-4140-a530-e6412c0ad927,4,0.733,0.815,0.082,True,0.2107,totalRNA_rRNAdepleted,Mesenchymal,-0.0459,-0.2902,0.7953,-0.1523,-0.9448,0.255,0.5696,-0.5634,-0.9805,0.6212,0.1869
09713ee2-9731-433f-8748-1b10b53d6a9a,4,0.729,0.8234,0.0944,True,0.195,totalRNA_rRNAdepleted,Classical,-0.5628,0.7953,0.2143,-0.0889,0.1832,0.0153,-1.7159,-0.2965,-0.4203,-0.2742,-0.1202
c7648754-3563-4d93-8107-d64def41fd4b,4,0.7227,0.8067,0.084,True,0.3258,totalRNA_rRNAdepleted,Neural,0.1888,0.2279,-0.4396,0.5044,-0.6793,-0.5464,0.1392,0.3588,-0.2502,-0.6928,-0.4862
